date,hour,temperature,humidity,pressure,weather
2016-08-19,22,20.5,46,100.60,
2016-08-19,23,19.1,49,100.62,
2016-08-19,24,18.7,52,100.63,
2016-08-20,01,16.6,61,100.62,
2016-08-20,02,17.5,55,100.62,
2016-08-20,03,17.4,55,100.61,
2016-08-20,04,17.9,53,100.60,
2016-08-20,05,19.2,50,100.58,
2016-08-20,06,15.3,67,100.59,
2016-08-20,07,15.7,68,100.61,
2016-08-20,08,20.0,55,100.64,
2016-08-20,09,21.3,54,100.65,
2016-08-20,10,22.7,50,100.65,
2016-08-20,11,24.0,49,100.64,
2016-08-20,12,24.0,49,100.62,
2016-08-20,13,25.3,46,100.59,
2016-08-20,14,25.2,46,100.54,
2016-08-20,15,26.5,42,100.47,
2016-08-20,16,25.9,44,100.41,
2016-08-20,17,27.2,39,100.34,
2016-08-20,18,27.7,37,100.28,
2016-08-20,19,25.8,48,100.24,
2016-08-20,20,22.8,54,100.21,
2016-08-20,21,19.4,66,100.20,
2016-08-20,22,17.5,73,100.18,
2016-08-20,23,17.0,73,100.16,
2016-08-20,24,15.8,83,100.14,
2016-08-21,01,15.1,81,100.13,
2016-08-21,02,12.3,89,100.12,
2016-08-21,03,12.3,93,100.10,
2016-08-21,04,12.3,91,100.10,
2016-08-21,05,11.3,94,100.10,
2016-08-21,06,12.5,95,100.09,
2016-08-21,07,14.8,82,100.10,
2016-08-21,08,15.6,76,100.13,
2016-08-21,09,17.5,69,100.18,
2016-08-21,10,18.3,64,100.24,
2016-08-21,11,18.9,60,100.26,
2016-08-21,12,19.7,56,100.32,
2016-08-21,13,20.3,56,100.38,
2016-08-21,14,19.7,58,100.42,
2016-08-21,15,19.4,62,100.45,
2016-08-21,16,20.3,57,100.47,
2016-08-21,17,19.1,59,100.49,
2016-08-21,18,17.4,61,100.48,
2016-08-21,19,15.4,69,100.50,
2016-08-21,20,14.3,76,100.51,
2016-08-21,21,13.9,78,100.60,
2016-08-21,22,13.7,79,100.65,
2016-08-21,23,13.7,79,100.68,
2016-08-21,24,13.5,82,100.71,
2016-08-22,01,13.4,81,100.72,
2016-08-22,02,13.0,84,100.77,
2016-08-22,03,12.9,84,100.78,
2016-08-22,04,12.6,86,100.77,
2016-08-22,05,12.1,88,100.80,
2016-08-22,06,12.1,89,100.87,
2016-08-22,07,11.6,91,100.91,
2016-08-22,08,14.9,74,100.96,
2016-08-22,09,16.9,64,101.02,
2016-08-22,10,16.8,66,101.08,
2016-08-22,11,17.4,62,101.14,
2016-08-22,12,17.6,60,101.17,
2016-08-22,13,17.3,61,101.17,
2016-08-22,14,18.5,56,101.18,
2016-08-22,15,18.7,56,101.20,
2016-08-22,16,19.5,49,101.20,
2016-08-22,17,19.4,48,101.20,
2016-08-22,18,19.8,45,101.18,
2016-08-22,19,18.7,50,101.18,
2016-08-22,20,16.7,57,101.17,
2016-08-22,21,14.0,70,101.23,
2016-08-22,22,13.2,75,101.26,
2016-08-22,23,13.0,76,101.28,
2016-08-22,24,12.1,77,101.30,
2016-08-23,01,11.1,82,101.31,
2016-08-23,02,11.0,85,101.32,
2016-08-23,03,10.4,87,101.32,
2016-08-23,04,10.5,88,101.34,
2016-08-23,05,11.9,85,101.39,
2016-08-23,06,13.3,80,101.44,
2016-08-23,07,14.3,79,101.50,
2016-08-23,08,16.6,72,101.54,
2016-08-23,09,17.7,67,101.58,
2016-08-23,10,18.6,61,101.60,
2016-08-23,11,19.7,58,101.60,
2016-08-23,12,20.3,55,101.58,
2016-08-23,13,20.9,53,101.55,
2016-08-23,14,21.9,51,101.54,
2016-08-23,15,23.0,49,101.50,
2016-08-23,16,23.0,48,101.49,
2016-08-23,17,23.0,47,101.44,
2016-08-23,18,24.2,39,101.42,
2016-08-23,19,18.1,65,101.40,
2016-08-23,20,17.8,64,101.41,
2016-08-23,21,16.2,67,101.45,
2016-08-23,22,15.2,76,101.47,
2016-08-23,23,14.7,77,101.49,
2016-08-23,24,13.7,82,101.51,
2016-08-24,01,14.0,82,101.50,
2016-08-24,02,13.5,85,101.53,
2016-08-24,03,12.7,87,101.53,
2016-08-24,04,12.6,89,101.59,
2016-08-24,05,14.0,84,101.60,
2016-08-24,06,12.5,86,101.65,
2016-08-24,07,13.6,83,101.69,
2016-08-24,08,18.1,65,101.72,
2016-08-24,09,19.4,60,101.74,
2016-08-24,10,21.1,55,101.74,
2016-08-24,11,22.1,53,101.73,
2016-08-24,12,24.1,46,101.68,
2016-08-24,13,24.4,45,101.64,
2016-08-24,14,24.4,44,101.60,
2016-08-24,15,26.8,35,101.53,
2016-08-24,16,28.1,31,101.47,
2016-08-24,17,27.5,32,101.41,
2016-08-24,18,28.3,32,101.35,
2016-08-24,19,25.7,36,101.33,
2016-08-24,20,22.4,44,101.33,
2016-08-24,21,20.3,50,101.33,
2016-08-24,22,22.1,42,101.32,
2016-08-24,23,20.3,50,101.30,
2016-08-24,24,17.5,61,101.30,
2016-08-25,01,17.0,61,101.31,
2016-08-25,02,16.0,63,101.32,
2016-08-25,03,16.2,64,101.33,
2016-08-25,04,18.5,56,101.32,
2016-08-25,05,17.8,57,101.30,
2016-08-25,06,15.0,73,101.32,
2016-08-25,07,15.3,72,101.36,
2016-08-25,08,21.2,52,101.34,
2016-08-25,09,20.7,54,101.36,
2016-08-25,10,23.3,46,101.33,
2016-08-25,11,25.7,39,101.28,
2016-08-25,12,25.8,39,101.24,
2016-08-25,13,26.0,37,101.18,
2016-08-25,14,27.1,34,101.11,
2016-08-25,15,27.1,34,101.03,
2016-08-25,16,29.9,27,100.95,
2016-08-25,17,30.4,27,100.89,
2016-08-25,18,29.3,29,100.84,
2016-08-25,19,27.8,33,100.76,
2016-08-25,20,23.7,47,100.75,
2016-08-25,21,20.8,58,100.76,
2016-08-25,22,20.4,51,100.74,
2016-08-25,23,18.6,60,100.72,
2016-08-25,24,17.8,67,100.71,
2016-08-26,01,17.1,66,100.73,
2016-08-26,02,16.1,67,100.72,
2016-08-26,03,20.2,52,100.70,
2016-08-26,04,18.7,54,100.67,
2016-08-26,05,17.6,62,100.67,
2016-08-26,06,15.2,73,100.70,
2016-08-26,07,14.4,78,100.69,
2016-08-26,08,17.3,74,100.71,
2016-08-26,09,22.6,49,100.70,
2016-08-26,10,23.9,45,100.66,
2016-08-26,11,23.4,46,100.64,
2016-08-26,12,24.4,42,100.60,
2016-08-26,13,24.6,42,100.54,
2016-08-26,14,25.9,38,100.50,
2016-08-26,15,26.7,34,100.45,
2016-08-26,16,27.2,32,100.36,
2016-08-26,17,26.5,33,100.28,
2016-08-26,18,24.4,39,100.20,
2016-08-26,19,23.5,43,100.12,
2016-08-26,20,24.0,39,100.09,
2016-08-26,21,23.2,36,100.12,
2016-08-26,22,22.3,39,100.10,
2016-08-26,23,21.7,39,100.06,
2016-08-26,24,20.2,45,100.05,
2016-08-27,01,17.8,57,100.05,
2016-08-27,02,16.9,64,100.01,
2016-08-27,03,16.5,64,99.98,
2016-08-27,04,13.9,81,99.99,
2016-08-27,05,13.3,86,99.98,
2016-08-27,06,13.3,84,99.99,
2016-08-27,07,17.6,71,100.00,
2016-08-27,08,17.8,71,100.05,
2016-08-27,09,19.3,65,100.10,
2016-08-27,10,20.7,62,100.14,
2016-08-27,11,20.3,60,100.18,
2016-08-27,12,22.1,55,100.20,
2016-08-27,13,21.5,57,100.24,
2016-08-27,14,21.0,55,100.27,
2016-08-27,15,21.6,52,100.33,
2016-08-27,16,20.0,54,100.37,
2016-08-27,17,20.0,55,100.40,
2016-08-27,18,18.8,58,100.42,
2016-08-27,19,16.8,66,100.46,
2016-08-27,20,15.7,70,100.54,
2016-08-27,21,15.3,70,100.60,
2016-08-27,22,14.7,73,100.65,
2016-08-27,23,14.4,77,100.67,
2016-08-27,24,14.3,76,100.72,
2016-08-28,01,14.5,74,100.74,
2016-08-28,02,14.3,76,100.81,
2016-08-28,03,13.4,82,100.86,
2016-08-28,04,13.5,83,100.91,
2016-08-28,05,12.7,87,100.94,
2016-08-28,06,12.8,89,100.96,
2016-08-28,07,11.5,87,101.03,
2016-08-28,08,12.5,90,101.07,
2016-08-28,09,13.0,87,101.11,
2016-08-28,10,13.4,85,101.11,
2016-08-28,11,15.3,75,101.14,
2016-08-28,12,16.4,73,101.15,
2016-08-28,13,16.2,71,101.17,
2016-08-28,14,14.3,89,101.24,
2016-08-28,15,14.5,89,101.22,
2016-08-28,16,13.6,93,101.18,
2016-08-28,17,14.5,90,101.17,
2016-08-28,18,14.8,90,101.13,
2016-08-28,19,14.7,90,101.11,
2016-08-28,20,14.2,93,101.10,
2016-08-28,21,13.3,95,101.09,
2016-08-28,22,12.7,95,101.05,
2016-08-28,23,12.4,97,101.05,
2016-08-28,24,12.0,97,101.03,
2016-08-29,01,11.8,98,101.02,
2016-08-29,02,11.9,98,101.02,
2016-08-29,03,11.3,98,101.02,
2016-08-29,04,10.6,98,101.03,
2016-08-29,05,10.5,99,101.02,
2016-08-29,06,9.9,99,101.01,
2016-08-29,07,10.3,99,101.05,
2016-08-29,08,11.2,99,101.05,
2016-08-29,09,12.0,99,101.05,
2016-08-29,10,12.4,99,101.05,
2016-08-29,11,14.2,86,101.01,
2016-08-29,12,16.4,75,100.95,
2016-08-29,13,18.4,68,100.89,
2016-08-29,14,18.8,64,100.86,
2016-08-29,15,19.7,60,100.83,
2016-08-29,16,20.7,56,100.79,
2016-08-29,17,20.0,58,100.75,
2016-08-29,18,18.8,68,100.72,
2016-08-29,19,20.3,63,100.69,
2016-08-29,20,19.5,64,100.69,
2016-08-29,21,18.5,67,100.71,
2016-08-29,22,15.6,81,100.76,
2016-08-29,23,14.5,87,100.75,
2016-08-29,24,14.3,89,100.78,
2016-08-30,01,13.9,90,100.79,
2016-08-30,02,14.1,90,100.80,
2016-08-30,03,14.6,90,100.83,
2016-08-30,04,13.4,92,100.85,
2016-08-30,05,13.1,91,100.84,
2016-08-30,06,12.2,94,100.84,
2016-08-30,07,12.4,95,100.89,
2016-08-30,08,13.1,96,100.90,
2016-08-30,09,13.7,93,100.88,
2016-08-30,10,16.0,80,100.87,
2016-08-30,11,15.4,84,100.86,
2016-08-30,12,16.6,74,100.82,
2016-08-30,13,17.7,71,100.82,
2016-08-30,14,17.9,70,100.79,
2016-08-30,15,18.2,69,100.74,
2016-08-30,16,17.6,69,100.74,
2016-08-30,17,18.8,65,100.71,
2016-08-30,18,16.6,74,100.68,
2016-08-30,19,16.5,75,100.66,
2016-08-30,20,15.1,80,100.69,
2016-08-30,21,15.9,77,100.72,
2016-08-30,22,15.5,79,100.73,
2016-08-30,23,15.1,81,100.70,
2016-08-30,24,14.5,86,100.69,
2016-08-31,01,14.7,85,100.68,
2016-08-31,02,14.5,88,100.65,
2016-08-31,03,14.8,85,100.66,
2016-08-31,04,14.2,88,100.66,
2016-08-31,05,12.7,93,100.63,
2016-08-31,06,12.3,96,100.63,
2016-08-31,07,12.7,97,100.63,
2016-08-31,08,13.3,97,100.65,
2016-08-31,09,13.6,97,100.64,
2016-08-31,10,14.4,94,100.66,
2016-08-31,11,14.7,94,100.69,
2016-08-31,12,16.0,84,100.68,
2016-08-31,13,16.6,86,100.69,
2016-08-31,14,14.5,89,100.71,
2016-08-31,15,14.5,94,100.70,
2016-08-31,16,16.2,89,100.67,
2016-08-31,17,14.5,89,100.68,
2016-08-31,18,14.6,89,100.67,
2016-08-31,19,15.2,88,100.66,
2016-08-31,20,15.3,88,100.65,
2016-08-31,21,15.1,91,100.67,
2016-08-31,22,14.2,95,100.68,
2016-08-31,23,13.4,96,100.67,
2016-08-31,24,13.3,96,100.68,
2016-09-01,01,13.7,96,100.71,
2016-09-01,02,13.9,96,100.75,
2016-09-01,03,13.7,93,100.76,
2016-09-01,04,12.8,92,100.76,
2016-09-01,05,13.1,93,100.77,
2016-09-01,06,12.7,95,100.77,
2016-09-01,07,13.2,93,100.80,
2016-09-01,08,14.7,86,100.82,
2016-09-01,09,13.4,90,100.83,
2016-09-01,10,14.4,82,100.85,
2016-09-01,11,14.6,90,100.85,
2016-09-01,12,15.3,86,100.85,
2016-09-01,13,14.7,85,100.81,
2016-09-01,14,15.6,82,100.81,
2016-09-01,15,15.4,81,100.77,
2016-09-01,16,15.3,84,100.72,
2016-09-01,17,15.4,87,100.70,
2016-09-01,18,15.1,94,100.63,
2016-09-01,19,14.6,95,100.58,
2016-09-01,20,13.0,97,100.56,
2016-09-01,21,12.3,97,100.52,
2016-09-01,22,12.0,98,100.50,
2016-09-01,23,11.9,98,100.53,
2016-09-01,24,12.3,98,100.55,
2016-09-02,01,12.6,98,100.55,
2016-09-02,02,12.0,98,100.53,
2016-09-02,03,11.0,98,100.52,
2016-09-02,04,10.9,99,100.50,
2016-09-02,05,11.3,99,100.51,
2016-09-02,06,11.3,99,100.54,
2016-09-02,07,11.9,99,100.57,
2016-09-02,08,12.0,99,100.61,
2016-09-02,09,12.2,99,100.57,
2016-09-02,10,13.3,99,100.62,
2016-09-02,11,13.4,92,100.64,
2016-09-02,12,14.7,86,100.67,
2016-09-02,13,15.1,85,100.69,
2016-09-02,14,15.8,79,100.70,
2016-09-02,15,16.5,73,100.71,
2016-09-02,16,17.3,66,100.70,
2016-09-02,17,17.0,70,100.70,
2016-09-02,18,17.4,67,100.73,
2016-09-02,19,16.2,75,100.74,
2016-09-02,20,15.2,72,100.76,
2016-09-02,21,14.2,74,100.80,
2016-09-02,22,13.7,77,100.81,
2016-09-02,23,13.1,83,100.82,
2016-09-02,24,13.0,84,100.82,
2016-09-03,01,12.9,84,100.80,
2016-09-03,02,12.7,84,100.80,
2016-09-03,03,12.5,83,100.80,
2016-09-03,04,11.9,85,100.81,
2016-09-03,05,11.9,85,100.80,
2016-09-03,06,11.9,84,100.80,
2016-09-03,07,12.1,85,100.83,
2016-09-03,08,13.1,80,100.86,
2016-09-03,09,15.1,69,100.89,
2016-09-03,10,15.6,67,100.89,
2016-09-03,11,15.8,66,100.92,
2016-09-03,12,15.4,71,100.94,
2016-09-03,13,17.5,57,100.94,
2016-09-03,14,18.0,54,100.91,
2016-09-03,15,17.8,56,100.88,
2016-09-03,16,17.1,60,100.83,
2016-09-03,17,15.8,66,100.82,
2016-09-03,18,15.3,67,100.80,
2016-09-03,19,13.5,81,100.81,
2016-09-03,20,11.8,90,100.81,
2016-09-03,21,11.1,93,100.82,
2016-09-03,22,10.8,95,100.84,
2016-09-03,23,10.1,95,100.84,
2016-09-03,24,11.0,96,100.83,
2016-09-04,01,9.4,95,100.83,
2016-09-04,02,9.4,97,100.80,
2016-09-04,03,9.2,98,100.82,
2016-09-04,04,8.4,98,100.82,
2016-09-04,05,8.7,98,100.82,
2016-09-04,06,8.5,98,100.83,
2016-09-04,07,8.4,99,100.84,
2016-09-04,08,11.5,99,100.88,
2016-09-04,09,14.1,82,100.91,
2016-09-04,10,15.6,76,100.89,
2016-09-04,11,16.8,68,100.88,
2016-09-04,12,17.0,67,100.85,
2016-09-04,13,18.0,61,100.83,
2016-09-04,14,17.8,61,100.78,
2016-09-04,15,19.1,59,100.74,
2016-09-04,16,19.2,56,100.72,
2016-09-04,17,17.3,60,100.71,
2016-09-04,18,16.7,63,100.69,
2016-09-04,19,15.1,71,100.66,
2016-09-04,20,15.4,65,100.67,
2016-09-04,21,14.5,70,100.70,
2016-09-04,22,14.0,75,100.71,
2016-09-04,23,13.1,80,100.70,
2016-09-04,24,12.5,81,100.71,
2016-09-05,01,12.0,84,100.73,
2016-09-05,02,11.5,87,100.73,
2016-09-05,03,11.5,87,100.75,
2016-09-05,04,11.3,89,100.74,
2016-09-05,05,11.0,91,100.76,
2016-09-05,06,11.0,91,100.75,
2016-09-05,07,11.2,88,100.75,
2016-09-05,08,12.0,86,100.82,
2016-09-05,09,13.2,83,100.84,
2016-09-05,10,12.9,85,100.84,
2016-09-05,11,13.8,78,100.89,
2016-09-05,12,14.1,75,100.89,
2016-09-05,13,14.3,73,100.87,
2016-09-05,14,14.2,77,100.86,
2016-09-05,15,13.1,84,100.87,
2016-09-05,16,13.3,84,100.84,
2016-09-05,17,13.2,84,100.81,
2016-09-05,18,12.8,88,100.82,
2016-09-05,19,12.6,91,100.78,
2016-09-05,20,12.0,95,100.76,
2016-09-05,21,11.5,96,100.80,
2016-09-05,22,11.7,97,100.75,
2016-09-05,23,11.8,98,100.70,
2016-09-05,24,12.1,98,100.66,
2016-09-06,01,11.6,98,100.62,
2016-09-06,02,11.7,99,100.60,
2016-09-06,03,11.7,98,100.55,
2016-09-06,04,11.7,98,100.57,
2016-09-06,05,11.7,98,100.57,
2016-09-06,06,11.6,99,100.56,
2016-09-06,07,11.8,99,100.60,
2016-09-06,08,12.0,99,100.63,
2016-09-06,09,12.2,99,100.67,
2016-09-06,10,12.5,99,100.70,
2016-09-06,11,12.9,98,100.74,
2016-09-06,12,14.7,87,100.78,
2016-09-06,13,16.3,78,100.80,
2016-09-06,14,16.9,74,100.83,
2016-09-06,15,17.0,72,100.84,
2016-09-06,16,16.5,77,100.90,
2016-09-06,17,15.8,78,100.93,
2016-09-06,18,15.6,79,100.95,
2016-09-06,19,14.7,81,100.95,
2016-09-06,20,14.5,83,100.99,
2016-09-06,21,14.0,85,101.02,
2016-09-06,22,13.3,90,101.01,
2016-09-06,23,13.9,87,101.08,
2016-09-06,24,13.7,88,101.07,
2016-09-07,01,13.1,90,101.07,
2016-09-07,02,13.4,90,101.10,
2016-09-07,03,13.6,88,101.10,
2016-09-07,04,13.5,88,101.13,
2016-09-07,05,12.3,91,101.13,
2016-09-07,06,12.2,92,101.15,
2016-09-07,07,12.1,95,101.19,
2016-09-07,08,13.2,90,101.22,
2016-09-07,09,16.9,69,101.25,
2016-09-07,10,18.1,65,101.25,
2016-09-07,11,18.3,60,101.25,
2016-09-07,12,18.8,61,101.27,
2016-09-07,13,18.7,56,101.27,
2016-09-07,14,16.4,67,101.31,
2016-09-07,15,14.1,88,101.35,
2016-09-07,16,14.5,90,101.33,
2016-09-07,17,13.7,92,101.33,
2016-09-07,18,14.5,86,101.28,
2016-09-07,19,14.0,90,101.27,
2016-09-07,20,12.9,92,101.25,
2016-09-07,21,11.8,97,101.27,
2016-09-07,22,12.3,98,101.28,
2016-09-07,23,12.6,97,101.26,
2016-09-07,24,12.7,94,101.27,
2016-09-08,01,11.5,96,101.26,
2016-09-08,02,11.6,98,101.29,
2016-09-08,03,11.1,97,101.33,
2016-09-08,04,10.8,98,101.39,
2016-09-08,05,10.9,99,101.38,
2016-09-08,06,12.1,99,101.43,
2016-09-08,07,12.1,97,101.50,
2016-09-08,08,13.1,94,101.54,
2016-09-08,09,15.2,81,101.58,
2016-09-08,10,16.9,72,101.62,
2016-09-08,11,18.0,65,101.66,
2016-09-08,12,19.1,59,101.66,
2016-09-08,13,20.4,51,101.66,
2016-09-08,14,20.5,49,101.69,
2016-09-08,15,19.5,53,101.70,
2016-09-08,16,19.5,51,101.73,
2016-09-08,17,20.0,49,101.72,
2016-09-08,18,14.9,74,101.73,
2016-09-08,19,14.2,79,101.75,
2016-09-08,20,11.7,90,101.77,
2016-09-08,21,12.2,85,101.80,
2016-09-08,22,10.8,90,101.83,
2016-09-08,23,10.3,94,101.90,
2016-09-08,24,10.1,95,101.89,
2016-09-09,01,9.8,95,101.94,
2016-09-09,02,9.4,97,101.97,
2016-09-09,03,8.8,98,101.97,
2016-09-09,04,8.1,98,102.00,
2016-09-09,05,8.4,99,102.03,
2016-09-09,06,7.9,99,102.03,
2016-09-09,07,8.3,99,102.08,
2016-09-09,08,10.6,99,102.05,
2016-09-09,09,12.1,93,102.05,
2016-09-09,10,14.2,80,102.05,
2016-09-09,11,15.1,71,102.06,
2016-09-09,12,16.0,72,102.04,
2016-09-09,13,17.8,59,102.00,
2016-09-09,14,18.8,48,101.95,
2016-09-09,15,18.4,57,101.90,
2016-09-09,16,18.3,58,101.85,
2016-09-09,17,19.4,52,101.78,
2016-09-09,18,19.2,48,101.76,
2016-09-09,19,17.3,56,101.68,
2016-09-09,20,15.1,63,101.65,
2016-09-09,21,15.1,67,101.59,
2016-09-09,22,13.8,72,101.57,
2016-09-09,23,14.6,73,101.57,
2016-09-09,24,13.7,81,101.53,
2016-09-10,01,12.7,88,101.45,
2016-09-10,02,12.4,85,101.41,
2016-09-10,03,12.0,88,101.37,
2016-09-10,04,12.0,89,101.34,
2016-09-10,05,13.3,83,101.34,
2016-09-10,06,13.3,88,101.32,
2016-09-10,07,13.6,88,101.32,
2016-09-10,08,14.4,86,101.30,
2016-09-10,09,15.8,72,101.26,
2016-09-10,10,15.7,76,101.24,
2016-09-10,11,18.1,70,101.23,
2016-09-10,12,16.5,73,101.22,
2016-09-10,13,18.4,74,101.16,
2016-09-10,14,23.8,48,101.11,
2016-09-10,15,23.4,46,101.08,
2016-09-10,16,23.2,49,101.06,
2016-09-10,17,21.1,57,101.03,
2016-09-10,18,20.3,60,101.01,
2016-09-10,19,17.8,67,101.02,
2016-09-10,20,16.4,71,101.03,
2016-09-10,21,15.1,73,101.05,
2016-09-10,22,13.8,80,101.06,
2016-09-10,23,13.6,81,101.08,
2016-09-10,24,13.5,81,101.06,
2016-09-11,01,13.2,82,101.07,
2016-09-11,02,12.9,84,101.08,
2016-09-11,03,13.1,86,101.09,
2016-09-11,04,13.9,80,101.09,
2016-09-11,05,12.7,89,101.13,
2016-09-11,06,12.4,91,101.18,
2016-09-11,07,11.5,94,101.23,
2016-09-11,08,12.1,93,101.31,
2016-09-11,09,12.6,91,101.40,
2016-09-11,10,15.9,63,101.46,
2016-09-11,11,16.2,67,101.46,
2016-09-11,12,16.9,62,101.46,
2016-09-11,13,17.6,57,101.47,
2016-09-11,14,18.0,58,101.47,
2016-09-11,15,18.2,56,101.45,
2016-09-11,16,18.6,53,101.42,
2016-09-11,17,19.2,48,101.40,
2016-09-11,18,19.2,46,101.38,
2016-09-11,19,16.7,62,101.38,
2016-09-11,20,13.8,74,101.41,
2016-09-11,21,13.1,74,101.43,
2016-09-11,22,12.0,79,101.45,
2016-09-11,23,11.2,85,101.47,
2016-09-11,24,10.3,88,101.48,
2016-09-12,01,12.8,75,101.50,
2016-09-12,02,14.5,63,101.54,
2016-09-12,03,14.0,66,101.54,
2016-09-12,04,14.5,64,101.55,
2016-09-12,05,13.9,64,101.57,
2016-09-12,06,11.6,76,101.58,
2016-09-12,07,12.6,70,101.61,
2016-09-12,08,13.9,67,101.67,
2016-09-12,09,16.1,58,101.67,
2016-09-12,10,17.5,54,101.67,
2016-09-12,11,18.9,48,101.65,
2016-09-12,12,19.9,42,101.64,
2016-09-12,13,20.4,36,101.59,
2016-09-12,14,21.0,36,101.55,
2016-09-12,15,21.5,31,101.49,
2016-09-12,16,22.6,28,101.42,
2016-09-12,17,22.4,25,101.37,
2016-09-12,18,22.0,23,101.33,
2016-09-12,19,18.6,38,101.30,
2016-09-12,20,14.3,59,101.30,
2016-09-12,21,12.8,64,101.30,
2016-09-12,22,12.4,64,101.27,
2016-09-12,23,12.6,61,101.25,
2016-09-12,24,12.7,59,101.23,
2016-09-13,01,11.4,59,101.25,
2016-09-13,02,10.2,65,101.24,
2016-09-13,03,12.2,60,101.21,
2016-09-13,04,14.5,52,101.19,
2016-09-13,05,15.1,48,101.19,
2016-09-13,06,14.8,55,101.16,
2016-09-13,07,13.6,61,101.19,
2016-09-13,08,15.2,56,101.19,
2016-09-13,09,17.0,51,101.19,
2016-09-13,10,17.8,49,101.17,
2016-09-13,11,18.4,50,101.15,
2016-09-13,12,19.5,46,101.11,
2016-09-13,13,20.0,45,101.06,
2016-09-13,14,21.0,41,101.00,
2016-09-13,15,22.1,35,100.90,
2016-09-13,16,21.2,39,100.82,
2016-09-13,17,21.6,39,100.78,
2016-09-13,18,21.4,39,100.71,
2016-09-13,19,19.0,44,100.67,
2016-09-13,20,15.3,58,100.67,
2016-09-13,21,13.6,63,100.68,
2016-09-13,22,13.7,62,100.67,
2016-09-13,23,11.8,71,100.69,
2016-09-13,24,11.5,76,100.70,
2016-09-14,01,10.4,80,100.71,
2016-09-14,02,11.2,89,100.73,
2016-09-14,03,9.9,93,100.76,
2016-09-14,04,9.4,94,100.77,
2016-09-14,05,11.4,85,100.76,
2016-09-14,06,9.0,91,100.81,
2016-09-14,07,8.4,94,100.86,
2016-09-14,08,14.1,78,100.92,
2016-09-14,09,17.2,65,100.96,
2016-09-14,10,13.7,63,101.00,
2016-09-14,11,8.9,61,101.01,
2016-09-14,12,17.4,60,101.01,
2016-09-14,13,18.6,56,101.02,
2016-09-14,14,19.7,55,101.01,
2016-09-14,15,20.8,50,101.00,
2016-09-14,16,20.3,54,101.00,
2016-09-14,17,,53,100.99,
2016-09-14,18,,65,100.97,
2016-09-14,19,,76,100.98,
2016-09-14,20,,86,101.01,
2016-09-14,21,12.0,92,101.09,
2016-09-14,22,10.5,94,101.13,
2016-09-14,23,11.0,93,101.16,
2016-09-14,24,12.5,85,101.20,
2016-09-15,01,12.4,86,101.22,
2016-09-15,02,10.5,90,101.24,
2016-09-15,03,9.4,94,101.28,
2016-09-15,04,8.8,96,101.31,
2016-09-15,05,8.6,97,101.32,
2016-09-15,06,8.4,98,101.36,
2016-09-15,07,8.0,98,101.40,
2016-09-15,08,10.6,99,101.43,
2016-09-15,09,12.3,90,101.45,
2016-09-15,10,14.3,77,101.44,
2016-09-15,11,15.0,73,101.46,
2016-09-15,12,15.0,70,101.46,
2016-09-15,13,16.0,70,101.43,
2016-09-15,14,17.1,66,101.39,
2016-09-15,15,16.4,69,101.36,
2016-09-15,16,18.1,62,101.34,
2016-09-15,17,16.6,70,101.29,
2016-09-15,18,17.9,62,101.25,
2016-09-15,19,16.6,65,101.21,
2016-09-15,20,14.6,73,101.19,
2016-09-15,21,13.7,80,101.20,
2016-09-15,22,12.0,88,101.21,
2016-09-15,23,11.8,90,101.19,
2016-09-15,24,10.9,94,101.19,
2016-09-16,01,11.2,96,101.18,
2016-09-16,02,10.9,96,101.18,
2016-09-16,03,11.1,97,101.17,
2016-09-16,04,11.0,97,101.16,
2016-09-16,05,10.9,97,101.11,
2016-09-16,06,10.2,97,101.07,
2016-09-16,07,10.8,98,101.07,
2016-09-16,08,11.7,98,101.07,
2016-09-16,09,12.3,96,101.07,
2016-09-16,10,14.5,81,101.06,
2016-09-16,11,16.0,75,101.02,
2016-09-16,12,16.6,73,101.00,
2016-09-16,13,16.8,74,100.94,
2016-09-16,14,16.3,75,100.88,
2016-09-16,15,17.5,71,100.85,
2016-09-16,16,17.5,70,100.77,
2016-09-16,17,17.2,65,100.76,
2016-09-16,18,16.7,69,100.72,
2016-09-16,19,15.6,77,100.73,
2016-09-16,20,14.9,79,100.70,
2016-09-16,21,14.3,84,100.71,
2016-09-16,22,13.3,91,100.69,
2016-09-16,23,13.5,92,100.71,
2016-09-16,24,13.4,93,100.71,
2016-09-17,01,13.3,90,100.70,
2016-09-17,02,12.6,94,100.67,
2016-09-17,03,11.9,96,100.61,
2016-09-17,04,11.6,97,100.57,
2016-09-17,05,11.6,98,100.50,
2016-09-17,06,11.9,98,100.44,
2016-09-17,07,11.7,98,100.35,
2016-09-17,08,12.3,99,100.27,
2016-09-17,09,12.6,99,100.21,
2016-09-17,10,12.6,99,100.18,
2016-09-17,11,13.0,99,100.19,
2016-09-17,12,13.5,97,100.27,
2016-09-17,13,13.6,94,100.28,
2016-09-17,14,16.0,93,100.30,
2016-09-17,15,20.3,68,100.31,
2016-09-17,16,18.4,68,100.38,
2016-09-17,17,17.3,65,100.46,
2016-09-17,18,16.0,73,100.49,
2016-09-17,19,15.0,81,100.56,
2016-09-17,20,13.9,86,100.56,
2016-09-17,21,13.6,87,100.65,
2016-09-17,22,13.6,87,100.70,
2016-09-17,23,13.3,89,100.76,
2016-09-17,24,13.4,90,100.79,
